Timestamp,Number of Worms (non-counted),Phosphorous01,Phosphorous02,Nitrogen01,Nitrogen02,Potassium01,Potassium02,Light Intensity,Temp01,Hum01,Heat01,SoilM01,SoilM02,Grams of Compost Harvested,Buzzer (NIL),,
"14 Apr 2024, 11.45 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"183,89","192,59"
"14 Apr 2024, 11.46 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"184,65","191,37"
"14 Apr 2024, 11.47 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"189,76","186,1"
"14 Apr 2024, 11.48 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"187,44","187,56"
"14 Apr 2024, 11.49 AM",,146,146,146,161,146,146,NaN,28.1,95,42,1,1,,Off,"191,74","185,49"
"14 Apr 2024, 11.50 AM",,146,146,146,161,146,146,NaN,28.1,95,42,1,1,,Off,"191,29","188,8"
"14 Apr 2024, 11.51 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"188,82","187,22"
"14 Apr 2024, 11.52 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"191,94","186,87"
"14 Apr 2024, 11.53 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"190,85","191,55"
"14 Apr 2024, 11.54 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"192,37","186,28"
"14 Apr 2024, 11.55 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"189,43","192,48"
"14 Apr 2024, 11.56 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"189,64","192,64"
"14 Apr 2024, 11.57 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"184,02","186,98"
"14 Apr 2024, 11.58 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"186,79","192,06"
"14 Apr 2024, 11.59 AM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"188,64","185,57"
"14 Apr 2024, 12.00 PM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"190,58","184,51"
"14 Apr 2024, 12.01 PM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"188,54","186,64"
"14 Apr 2024, 12.02 PM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"186,14","187,16"
"14 Apr 2024, 12.03 PM",,146,146,146,159,146,146,NaN,28.1,95,42,1,1,,Off,"188,06",186
"14 Apr 2024, 12.04 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"187,44","186,72"
"14 Apr 2024, 12.05 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"188,08","185,26"
"14 Apr 2024, 12.06 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"192,51","187,57"
"14 Apr 2024, 12.07 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"187,62","187,46"
"14 Apr 2024, 12.08 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"186,46","189,91"
"14 Apr 2024, 12.09 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"184,65","189,71"
"14 Apr 2024, 12.10 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"191,92","189,45"
"14 Apr 2024, 12.11 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"184,01","191,41"
"14 Apr 2024, 12.12 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"184,16","185,47"
"14 Apr 2024, 12.13 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"189,72","189,32"
"14 Apr 2024, 12.14 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"189,04","188,05"
"14 Apr 2024, 12.15 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,188,"183,38"
"14 Apr 2024, 12.16 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"185,72","189,12"
"14 Apr 2024, 12.17 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"192,4","191,89"
"14 Apr 2024, 12.18 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"187,37","185,04"
"14 Apr 2024, 12.19 PM",,146,146,146,159,146,146,NaN,30.1,95,42,1,1,,Off,"191,53","184,8"
"14 Apr 2024, 12.20 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"183,1","183,3"
"14 Apr 2024, 12.21 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"187,08","189,89"
"14 Apr 2024, 12.22 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"183,66","186,11"
"14 Apr 2024, 12.23 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"191,22","190,9"
"14 Apr 2024, 12.24 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"192,64","189,73"
"14 Apr 2024, 12.25 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"185,02","187,52"
"14 Apr 2024, 12.26 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"189,03","183,05"
"14 Apr 2024, 12.27 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"182,95","185,4"
"14 Apr 2024, 12.28 PM",,146,146,146,161,146,146,NaN,30.1,95,42,1,1,,Off,"187,72","191,6"
"14 Apr 2024, 12.29 PM",,146,146,146,161,146,146,NaN,34.6,95,42,1,1,,Off,"190,03","191,62"
"14 Apr 2024, 12.30 PM",,146,146,146,161,146,146,NaN,34.6,95,42,1,1,,Off,"189,65","192,35"
"14 Apr 2024, 12.31 PM",,146,146,146,161,146,146,NaN,34.6,95,42,1,1,,Off,"191,38","185,54"
"14 Apr 2024, 12.32 PM",,146,146,146,161,146,146,NaN,34.6,95,42,1,1,,Off,"188,46","184,54"
"14 Apr 2024, 12.33 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"186,34","192,33"
"14 Apr 2024, 12.34 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"186,02","187,46"
"14 Apr 2024, 12.35 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"191,06","190,53"
"14 Apr 2024, 12.36 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"184,28","184,36"
"14 Apr 2024, 12.37 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"184,53","185,39"
"14 Apr 2024, 12.38 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"191,32","186,93"
"14 Apr 2024, 12.39 PM",,146,146,146,159,146,146,NaN,34.6,95,42,1,1,,Off,"190,51","190,45"
"14 Apr 2024, 12.40 PM",,146,146,170,159,146,146,NaN,34.6,95,42,1,1,,Off,"187,59","192,81"
"14 Apr 2024, 12.41 PM",,146,146,169,159,146,146,NaN,34.6,95,42,1,1,,Off,"186,87","188,03"
"14 Apr 2024, 12.42 PM",,146,146,171,159,146,146,NaN,34.6,95,42,1,1,,Off,"187,09","189,59"
"14 Apr 2024, 12.43 PM",,146,146,170,164,146,146,NaN,34.6,95,42,1,1,,Off,"192,12","189,12"
"14 Apr 2024, 12.44 PM",,146,146,170,164,146,146,NaN,34.6,95,42,1,1,,Off,"186,84","187,87"
"14 Apr 2024, 12.45 PM",,146,146,170,164,146,146,NaN,34.6,95,42,1,1,,Off,"183,10","192,69"
"14 Apr 2024, 12.46 PM",,146,146,171,164,146,146,NaN,34.6,95,42,1,1,,Off,"187,33","192,61"
"14 Apr 2024, 12.47 PM",,167,147,170,164,156,151,NaN,34.6,95,42,1,1,,Off,"191,35","186,33"
"14 Apr 2024, 12.48 PM",,189,179,170,164,145,164,NaN,34.6,95,42,1,1,,Off,"188,67","190,54"
"14 Apr 2024, 12.49 PM",,181,146,170,164,147,170,NaN,34.6,95,42,1,1,,Off,"188,06","185,89"
"14 Apr 2024, 12.50 PM",,130,142,170,164,152,178,NaN,34.6,95,42,1,1,,Off,"183,15","185,68"
"14 Apr 2024, 12.51 PM",,170,182,171,163,176,172,NaN,34.6,95,42,1,1,,Off,"192,35","183,99"
"14 Apr 2024, 12.52 PM",,187,189,170,164,147,168,NaN,34.6,95,42,1,1,,Off,"185,00","188,66"
"14 Apr 2024, 12.53 PM",,139,130,170,159,150,187,NaN,34.6,95,42,1,1,,Off,"192,41","188,88"
"14 Apr 2024, 12.54 PM",,160,150,170,159,154,180,NaN,34.6,95,42,1,1,,Off,"188,85","183,27"
"14 Apr 2024, 12.55 PM",,187,182,170,163,166,133,NaN,34.6,95,42,1,1,,Off,"192,02","189,57"
"14 Apr 2024, 12.56 PM",,159,161,170,163,182,163,NaN,34.6,95,42,1,1,,Off,"191,03","190,37"
"14 Apr 2024, 12.57 PM",,190,148,170,163,163,148,NaN,34.6,95,42,1,1,,Off,"183,04","187,74"
"14 Apr 2024, 12.58 PM",,143,177,145,163,149,151,NaN,34.6,95,42,1,1,,Off,"190,15","183,32"
"14 Apr 2024, 12.59 PM",,142,150,169,163,131,159,NaN,34.6,95,42,1,1,,Off,"183,58","185,35"
"14 Apr 2024, 1.00 PM",,155,183,169,163,169,148,NaN,34.6,95,42,1,1,,Off,"186,37","190,63"
"14 Apr 2024, 1.01 PM",,163,189,169,164,185,139,NaN,32.1,95,42,1,1,,Off,"190,61","190,93"
"14 Apr 2024, 1.02 PM",,182,135,169,164,149,173,NaN,32.1,95,42,1,1,,Off,"191,17","189,58"
"14 Apr 2024, 1.03 PM",,134,145,169,159,171,136,NaN,32.1,95,42,1,1,,Off,"184,80","184,76"
"14 Apr 2024, 1.04 PM",,130,173,169,159,146,135,NaN,32.1,95,42,1,1,,Off,"188,56","188,23"
"14 Apr 2024, 1.05 PM",,188,157,169,159,159,134,NaN,32.1,95,42,1,1,,Off,"183,54","192,18"
"14 Apr 2024, 1.06 PM",,163,161,169,159,187,167,NaN,32.1,95,42,1,1,,Off,"182,96","192,28"
"14 Apr 2024, 1.07 PM",,142,155,169,159,169,141,NaN,32.1,95,42,1,1,,Off,"188,55","190,41"
"14 Apr 2024, 1.08 PM",,150,132,169,159,171,152,NaN,32.1,95,42,1,1,,Off,"191,95","189,56"
"14 Apr 2024, 1.09 PM",,175,134,169,159,158,190,NaN,32.1,95,42,1,1,,Off,"187,91","192,44"
"14 Apr 2024, 1.10 PM",,151,133,169,159,137,189,NaN,32.1,95,42,1,1,,Off,"192,78","191,89"
"14 Apr 2024, 1.11 PM",,174,139,169,159,131,157,NaN,32.1,95,42,1,1,,Off,"190,54","185,23"
"14 Apr 2024, 1.12 PM",,140,156,169,159,163,189,NaN,32.1,95,42,1,1,,Off,"191,73","192,70"
"14 Apr 2024, 1.13 PM",,174,139,169,159,137,173,NaN,32.1,95,42,1,1,,Off,"186,36","188,20"
"14 Apr 2024, 1.14 PM",,144,149,169,159,150,176,NaN,32.1,95,42,1,1,,Off,"190,93","188,01"
"14 Apr 2024, 1.15 PM",,167,176,169,159,151,171,NaN,32.1,95,42,1,1,,Off,"188,64","185,65"
"14 Apr 2024, 1.16 PM",,141,135,169,159,151,166,NaN,32.1,95,42,1,1,,Off,"185,93","192,80"
"14 Apr 2024, 1.17 PM",,183,142,169,159,151,144,NaN,32.1,95,42,1,1,,Off,"191,91","187,10"
"14 Apr 2024, 1.18 PM",,154,147,169,159,146,158,NaN,32.1,95,42,1,1,,Off,"186,74","186,74"
"14 Apr 2024, 1.19 PM",,135,139,169,159,159,151,NaN,32.1,95,42,1,1,,Off,"191,68","192,03"
"14 Apr 2024, 1.20 PM",,135,148,169,159,158,170,NaN,32.1,95,42,1,1,,Off,"188,34","188,28"
"14 Apr 2024, 1.21 PM",,149,162,169,159,167,146,NaN,32.1,95,42,1,1,,Off,"191,33","189,76"
"14 Apr 2024, 1.22 PM",,159,133,169,175,180,147,NaN,32.1,95,42,1,1,,Off,"185,87","187,33"
"14 Apr 2024, 1.23 PM",,148,136,169,160,156,157,NaN,32.1,95,42,1,1,,Off,"189,37","191,67"
"14 Apr 2024, 1.24 PM",,176,134,169,160,146,130,NaN,32.1,95,42,1,1,,Off,"187,33","186,23"
"14 Apr 2024, 1.25 PM",,171,170,169,160,147,132,NaN,32.1,95,42,1,1,,Off,"183,48","186,30"
"14 Apr 2024, 1.26 PM",,180,141,169,161,148,163,NaN,32.1,95,42,1,1,,Off,"187,02","190,78"
"14 Apr 2024, 1.27 PM",,142,158,169,160,158,133,NaN,32.1,95,42,1,1,,Off,"184,58","191,16"
"14 Apr 2024, 1.28 PM",,175,183,169,160,143,182,NaN,31.7,95,42,1,1,,Off,"185,59","183,77"
"14 Apr 2024, 1.29 PM",,155,189,169,161,164,163,NaN,31.7,95,42,1,1,,Off,"189,42","189,01"
"14 Apr 2024, 1.30 PM",,190,143,169,160,168,150,NaN,31.7,95,42,1,1,,Off,"183,59","191,62"
"14 Apr 2024, 1.31 PM",,150,150,169,160,139,143,NaN,31.7,95,42,1,1,,Off,"188,70","183,91"
"14 Apr 2024, 1.32 PM",,163,152,169,160,162,177,NaN,31.7,95,42,1,1,,Off,"189,87","191,06"
"14 Apr 2024, 1.33 PM",,3.185.714.286,3.185.714.286,169,160,3.185.714.286,3.185.714.286,NaN,31.7,95,42,1,1,,Off,"191,52","189,57"
"14 Apr 2024, 1.34 PM",,2.421.428.571,2.421.428.571,169,164,2.421.428.571,2.421.428.571,NaN,31.7,95,42,1,1,,Off,"186,17","186,42"
"14 Apr 2024, 1.35 PM",,1.657.142.857,1.657.142.857,169,164,1.657.142.857,1.657.142.857,NaN,31.7,95,42,1,1,,Off,"187,00","192,47"
"14 Apr 2024, 1.36 PM",,8.928.571.429,8.928.571.429,169,164,8.928.571.429,8.928.571.429,NaN,31.7,95,42,1,1,,Off,"190,94","192,27"
"14 Apr 2024, 1.37 PM",,1.285.714.286,1.285.714.286,169,164,1.285.714.286,1.285.714.286,NaN,31.7,95,42,1,1,,Off,"190,63","185,97"
"14 Apr 2024, 1.38 PM",,-6.357.142.857,-6.357.142.857,169,164,-6.357.142.857,-6.357.142.857,NaN,31.7,95,42,1,1,,Off,"188,76","191,27"
"14 Apr 2024, 1.39 PM",,-14,-14,169,164,-14,-14,NaN,31.7,95,42,1,1,,Off,"183,35","191,76"
"14 Apr 2024, 1.40 PM",,177,139,169,164,178,133,NaN,31.7,95,42,1,1,,Off,"186,00","188,57"
"14 Apr 2024, 1.41 PM",,183,144,169,163,153,155,NaN,31.7,95,42,1,1,,Off,"190,50","187,07"
"14 Apr 2024, 1.42 PM",,148,160,169,164,187,136,NaN,31.7,95,42,1,1,,Off,"191,46","184,86"
"14 Apr 2024, 1.43 PM",,172,160,175,164,177,181,NaN,31.7,95,42,1,1,,Off,"188,19","187,33"
"14 Apr 2024, 1.44 PM",,142,147,175,164,141,149,NaN,31.7,95,42,1,1,,Off,"190,13","189,70"
"14 Apr 2024, 1.45 PM",,164,183,175,164,168,174,NaN,31.7,95,42,1,1,,Off,"185,61","187,04"
"14 Apr 2024, 1.46 PM",,154,147,146,163,181,155,NaN,31.7,95,42,1,1,,Off,"190,99","190,30"
"14 Apr 2024, 1.47 PM",,190,158,146,164,155,164,NaN,31.7,95,42,1,1,,Off,"191,52","186,20"
"14 Apr 2024, 1.48 PM",,162,136,146,164,151,140,NaN,31.7,95,42,1,1,,Off,"185,96","189,40"
"14 Apr 2024, 1.49 PM",,147,178,175,164,156,171,NaN,31.7,95,42,1,1,,Off,"191,79","187,41"
"14 Apr 2024, 1.50 PM",,145,154,175,164,167,163,NaN,31.7,95,42,1,1,,Off,"191,20","187,48"
"14 Apr 2024, 1.51 PM",,141,137,175,164,137,166,NaN,31.7,95,42,1,1,,Off,"190,03","191,98"
"14 Apr 2024, 1.52 PM",,132,153,175,164,136,152,NaN,31.7,95,42,1,1,,Off,"183,03","190,95"
"14 Apr 2024, 1.53 PM",,132,144,175,164,138,160,NaN,31.7,95,42,1,1,,Off,"184,89","186,48"
"14 Apr 2024, 1.54 PM",,141,134,177,164,152,157,NaN,31.7,95,42,1,1,,Off,"184,10","191,91"
"14 Apr 2024, 1.55 PM",,137,139,175,164,161,175,NaN,31.7,95,42,1,1,,Off,"184,12","192,40"
"14 Apr 2024, 1.56 PM",,172,135,175,164,143,132,NaN,31.7,95,42,1,1,,Off,"184,65","190,70"
"14 Apr 2024, 1.57 PM",,131,175,175,164,180,134,NaN,31.7,95,42,1,1,,Off,"188,28","186,63"
"14 Apr 2024, 1.58 PM",,162,179,175,164,170,178,NaN,31.7,95,42,1,1,,Off,"183,53","186,53"
"14 Apr 2024, 1.59 PM",,140,176,175,164,138,131,NaN,31.7,95,42,1,1,,Off,"192,70","189,25"
"14 Apr 2024, 2.00 PM",,170,174,175,164,156,181,NaN,31.7,81,42,1,1,,Off,"191,96","188,21"
"14 Apr 2024, 2.01 PM",,164,145,175,164,167,148,NaN,31.7,10,1,1,1,,Off,"185,08","186,88"
"14 Apr 2024, 2.02 PM",,172,176,175,164,144,190,NaN,31.7,10,1,1,1,,Off,"183,41","188,06"
"14 Apr 2024, 2.03 PM",,178,181,175,164,130,177,NaN,31.7,10,1,1,1,,Off,"185,54","182,92"
"14 Apr 2024, 2.04 PM",,138,180,175,164,159,138,NaN,31.7,10,1,1,1,,Off,"190,55","183,61"
"14 Apr 2024, 2.05 PM",,166,148,175,164,181,179,NaN,31.7,10,1,1,1,,Off,"189,23","185,41"
"14 Apr 2024, 2.06 PM",,160,164,175,164,185,156,NaN,32.1,10,1,1,1,,Off,"183,77","189,60"
"14 Apr 2024, 2.07 PM",,182,165,175,164,132,188,NaN,32.1,10,1,1,1,,Off,"189,08","190,25"
"14 Apr 2024, 2.08 PM",,183,183,175,164,131,140,NaN,32.1,10,1,1,1,,Off,"189,02","184,54"
"14 Apr 2024, 2.09 PM",,180,133,175,164,167,168,NaN,32.1,10,1,1,1,,Off,"191,14","188,37"
"14 Apr 2024, 2.10 PM",,173,179,175,164,156,165,NaN,32.1,95,42,1,1,,Off,"188,08","188,29"
"14 Apr 2024, 2.11 PM",,183,141,175,164,150,177,NaN,32.1,95,42,1,1,,Off,"183,25","192,79"
"14 Apr 2024, 2.12 PM",,144,138,177,164,171,172,NaN,32.1,95,42,1,1,,Off,"185,19","187,63"
"14 Apr 2024, 2.13 PM",,181,190,177,164,136,185,NaN,32.1,95,42,1,1,,Off,"188,57","185,39"
"14 Apr 2024, 2.14 PM",,162,144,177,163,182,179,NaN,32.1,95,42,1,1,,Off,"188,89","185,39"
"14 Apr 2024, 2.15 PM",,177,157,178,164,183,170,NaN,32.1,95,42,1,1,,Off,"184,90","183,85"
"14 Apr 2024, 2.16 PM",,178,179,177,164,150,185,NaN,32.1,95,42,1,1,,Off,"189,42","191,45"
"14 Apr 2024, 2.17 PM",,131,130,177,164,159,143,NaN,32.1,95,42,1,1,,Off,"188,55","187,79"
"14 Apr 2024, 2.18 PM",,133,169,178,164,177,159,NaN,32.1,95,42,1,1,,Off,"187,48","186,85"
"14 Apr 2024, 2.19 PM",,174,134,177,164,153,174,NaN,32.1,95,42,1,1,,Off,"191,56","187,41"
"14 Apr 2024, 2.20 PM",,175,130,178,164,138,179,NaN,32.1,95,42,1,1,,Off,"191,83","191,50"
"14 Apr 2024, 2.21 PM",,188,167,178,164,184,145,NaN,32.1,95,45,1,1,,Off,"189,38","187,22"
"14 Apr 2024, 2.22 PM",,159,156,178,164,160,182,NaN,32.1,95,35,1,1,,Off,"188,95","189,22"
"14 Apr 2024, 2.23 PM",,160,180,178,164,188,187,NaN,32.1,95,44,1,1,,Off,"184,92","190,80"
"14 Apr 2024, 2.24 PM",,154,132,177,164,140,142,NaN,32.1,95,43,1,1,,Off,"184,57","190,38"
"14 Apr 2024, 2.25 PM",,148,174,177,164,167,171,NaN,32.1,95,23,,,,Off,"189,67","191,90"
"14 Apr 2024, 2.26 PM",,153,139,177,164,144,148,NaN,32.1,95,48,,,,Off,"183,43","187,79"
"14 Apr 2024, 2.27 PM",,189,164,177,164,136,132,NaN,32.1,95,44,,,,Off,"183,03","188,91"
"14 Apr 2024, 2.28 PM",,146,141,177,164,187,184,NaN,32.1,95,43,,,,Off,"188,03","190,47"
"14 Apr 2024, 2.29 PM",,182,187,177,164,189,167,NaN,32.1,95,43,,,,Off,"192,19","185,89"
"14 Apr 2024, 2.30 PM",,179,159,180,164,164,155,NaN,32.1,95,43,,,,Off,"188,87","191,45"
"14 Apr 2024, 2.31 PM",,157,130,180,164,167,139,NaN,32.1,95,49,,,,Off,"186,99","185,19"
"14 Apr 2024, 2.32 PM",,177,169,180,164,144,157,NaN,32.1,95,48,,,,Off,"186,62","189,62"
"14 Apr 2024, 2.33 PM",,147,160,180,148,142,147,NaN,32.1,95,43,,,,Off,"183,53","191,69"
"14 Apr 2024, 2.34 PM",,154,135,180,157,173,136,NaN,32.1,95,43,,,,Off,"183,28","191,94"
"14 Apr 2024, 2.35 PM",,159,176,180,173,189,164,NaN,32.1,95,48,,,,Off,"188,60","187,14"
"14 Apr 2024, 2.36 PM",,170,160,180,174,188,178,NaN,32.1,95,48,,,,Off,"184,53","184,83"
"14 Apr 2024, 2.37 PM",,148,147,180,174,139,166,NaN,32.1,95,48,,,,Off,"185,79","190,77"
"14 Apr 2024, 2.38 PM",,177,180,180,174,162,146,NaN,32.1,95,49,1,1,,Off,"186,90","191,91"
"14 Apr 2024, 2.39 PM",,155,156,180,174,162,130,NaN,33.3,95,48,1,1,,Off,"188,77","184,48"
"14 Apr 2024, 2.40 PM",,140,161,180,173,151,175,NaN,33.3,95,43,1,1,,Off,"192,23","183,32"
"14 Apr 2024, 2.41 PM",,180,175,180,174,184,167,NaN,33.3,95,43,1,1,,Off,"187,83","186,17"
"14 Apr 2024, 2.42 PM",,186,164,180,174,136,179,NaN,33.3,95,43,1,1,,Off,"190,39","191,18"
"14 Apr 2024, 2.43 PM",,132,143,180,174,174,135,NaN,33.3,95,43,1,1,,Off,"185,26","186,98"
"14 Apr 2024, 2.44 PM",,178,151,180,174,165,166,NaN,33.3,95,49,1,1,,Off,"190,16","185,50"
"14 Apr 2024, 2.45 PM",,151,135,180,173,145,150,NaN,33.3,95,43,1,1,,Off,"191,63","191,46"
"14 Apr 2024, 2.46 PM",,188,151,180,174,178,162,NaN,33.3,95,43,1,1,,Off,"186,97","188,18"
"14 Apr 2024, 2.47 PM",,184,145,180,174,172,151,NaN,33.3,95,43,1,1,,Off,"184,32","186,58"
"14 Apr 2024, 2.48 PM",,140,178,180,174,166,187,NaN,33.3,95,43,1,1,,Off,"183,47","188,58"
"14 Apr 2024, 2.49 PM",,187,164,187,174,164,149,NaN,33.3,95,43,1,1,,Off,"187,66","187,71"
"14 Apr 2024, 2.50 PM",,147,145,180,174,176,137,NaN,33.3,95,43,1,1,,Off,"191,57","187,82"
"14 Apr 2024, 2.51 PM",,188,166,180,174,160,178,NaN,33.3,95,43,1,1,,Off,"186,75","191,04"
"14 Apr 2024, 2.52 PM",,180,151,180,174,188,185,NaN,33.3,95,43,1,1,,Off,"192,00","185,94"
"14 Apr 2024, 2.53 PM",,189,157,187,174,163,158,NaN,33.3,95,43,1,1,,Off,"187,50","191,31"
"14 Apr 2024, 2.54 PM",,190,147,163,174,167,131,NaN,33.3,95,43,,,,Off,"191,69","189,34"
"14 Apr 2024, 2.55 PM",,136,157,182,174,156,174,NaN,33.3,95,43,,,,Off,"192,06","186,90"
"14 Apr 2024, 2.56 PM",,140,136,182,174,189,152,NaN,33.3,95,43,,,,Off,"187,72","184,03"
"14 Apr 2024, 2.57 PM",,182,164,182,174,164,159,NaN,33.3,95,43,,,,Off,"184,09","187,54"
"14 Apr 2024, 2.58 PM",,174,185,182,174,159,162,NaN,33.3,95,43,,,,Off,"189,60","189,26"
"14 Apr 2024, 2.59 PM",,178,171,182,174,136,161,NaN,33.3,95,43,,,,Off,"191,91","190,79"
"14 Apr 2024, 3.00 PM",,177,140,182,174,187,176,NaN,33.3,95,43,,,,Off,"185,72","186,88"
"14 Apr 2024, 3.01 PM",,135,134,182,174,142,163,NaN,33.3,95,43,,,,Off,"190,36","183,16"
"14 Apr 2024, 3.02 PM",,185,164,182,174,182,186,NaN,33.3,95,43,,,,Off,"190,17","183,52"
"14 Apr 2024, 3.03 PM",,157,160,182,174,142,168,NaN,33.3,95,43,,,,Off,"189,96","192,69"
"14 Apr 2024, 3.04 PM",,138,189,182,174,140,179,NaN,33.3,95,43,,,,Off,"187,98","191,35"
"14 Apr 2024, 3.05 PM",,152,143,180,174,169,180,NaN,33.3,95,43,,,,Off,"185,00","188,91"
"14 Apr 2024, 3.06 PM",,131,142,180,174,172,179,NaN,33.3,95,43,,,,Off,"189,05","187,39"
"14 Apr 2024, 3.07 PM",,184,187,180,174,135,165,NaN,33.3,95,43,,,,Off,"187,21","186,89"
"14 Apr 2024, 3.08 PM",,178,159,180,174,190,133,NaN,33.3,95,43,,,,Off,"192,13","186,01"
"14 Apr 2024, 3.09 PM",,136,186,180,174,153,137,NaN,33.3,95,43,,,,Off,"183,76","191,26"
"14 Apr 2024, 3.10 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"186,03","187,47"
"14 Apr 2024, 3.11 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"184,89","188,32"
"14 Apr 2024, 3.12 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"183,03","192,43"
"14 Apr 2024, 3.13 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"192,77","185,99"
"14 Apr 2024, 3.14 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"185,94","192,10"
"14 Apr 2024, 3.15 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"192,12","183,18"
"14 Apr 2024, 3.16 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"191,27","188,38"
"14 Apr 2024, 3.17 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"190,46","192,53"
"14 Apr 2024, 3.18 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"183,63","192,35"
"14 Apr 2024, 3.19 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"190,16","189,55"
"14 Apr 2024, 3.20 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"187,91","183,86"
"14 Apr 2024, 3.21 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"192,56","185,89"
"14 Apr 2024, 3.22 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"189,20","187,36"
"14 Apr 2024, 3.23 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"191,18","184,12"
"14 Apr 2024, 3.24 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"189,02","190,56"
"14 Apr 2024, 3.25 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"184,92","187,26"
"14 Apr 2024, 3.26 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"186,10","188,07"
"14 Apr 2024, 3.27 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"192,64","189,00"
"14 Apr 2024, 3.28 PM",,,,,,,,NaN,33.3,95,43,,,,Off,"190,98","184,13"
"15 Apr 2024, 10.00 AM",30,54,56,142,142,132,122,29,32.7,80,95,1,1,121.85,-126.85,,
"15 Apr 2024, 10.10 AM",30,54,56,142,142,110,120,29,32.7,81,95,1,1,117.67,-124.67,,
"15 Apr 2024, 10.20 AM",30,54,56,140,140,132,123,29,32.7,81,93,1,1,117.29,-118.29,,
"15 Apr 2024, 10.30 AM",30,54,56,140,140,129,123,29,32.7,80,90,1,1,115.58,-116.58,,
